timestamp,bus1_δ,bus1_ω,bus1_ed_dash,bus1_eq_dash,bus1_vm,bus1_vr1,bus1_vr2,bus1_vf_tilade,bus1_xg1,bus1_xg2,bus2_δ,bus2_ω,bus2_ed_dash,bus2_eq_dash,bus2_vm,bus2_vr1,bus2_vr2,bus2_vf_tilade,bus2_xg1,bus2_xg2,bus3_δ,bus3_ω,bus3_ed_dash,bus3_eq_dash,bus3_vm,bus3_vr1,bus3_vr2,bus3_vf_tilade,bus6_δ,bus6_ω,bus6_ed_dash,bus6_eq_dash,bus6_vm,bus6_vr1,bus6_vr2,bus6_vf_tilade,bus8_δ,bus8_ω,bus8_ed_dash,bus8_eq_dash,bus8_vm,bus8_vr1,bus8_vr2,bus8_vf_tilade,bus1_vh,bus2_vh,bus3_vh,bus4_vh,bus5_vh,bus6_vh,bus7_vh,bus8_vh,bus9_vh,bus10_vh,bus11_vh,bus12_vh,bus13_vh,bus14_vh,bus1_θh,bus2_θh,bus3_θh,bus4_θh,bus5_θh,bus6_θh,bus7_θh,bus8_θh,bus9_θh,bus10_θh,bus11_θh,bus12_θh,bus13_θh,bus14_θh,bus1_id,bus2_id,bus3_id,bus6_id,bus8_id,bus1_iq,bus2_iq,bus3_iq,bus6_iq,bus8_iq
2.711032,-0.024115,330.696767,0.656677,0.817066,0.465963,27.660976,0.440178,3.863301,2.464625,-31.3591,2.360546,451.552898,0.388162,1.067189,0.35924,2.712168,0.214408,1.873572,0.186015,53.581641,-0.208201,377.141975,-0.005611,1.069763,0.548314,1.920445,0.163743,1.431657,-0.239184,377.031043,-0.001693,1.097583,0.729048,1.620587,0.145214,1.270176,-0.225184,377.079742,-0.002977,1.129638,0.839397,1.651099,0.15593,1.365135,0.393703,0.258147,0.472804,0.41984,0.4157,0.666904,0.576358,0.789371,0.537275,0.544552,0.59685,0.633362,0.61522,0.535068,-0.651394,-0.525499,-0.813553,-0.811475,-0.763424,-0.623481,-0.636167,-0.435567,-0.745908,-0.737029,-0.681219,-0.671216,-0.678136,-0.775921,1.927422,5.092968,2.63302,1.853255,1.382927,-0.940218,-0.712361,0.607848,0.556923,0.371348
2.711032,-0.024115,330.696757,0.656677,0.817066,0.465963,27.660976,0.440178,3.863301,2.464625,-31.359107,2.360547,451.552915,0.388162,1.067189,0.359239,2.712169,0.214408,1.873572,0.186015,53.581654,-0.208201,377.141974,-0.005611,1.069763,0.548313,1.920446,0.163743,1.431657,-0.239184,377.031043,-0.001693,1.097583,0.729048,1.620588,0.145214,1.270176,-0.225184,377.079742,-0.002977,1.129638,0.839397,1.651099,0.15593,1.365135,0.393701,0.258144,0.472801,0.419837,0.415698,0.666901,0.576355,0.789369,0.537271,0.544549,0.596847,0.63336,0.615217,0.535065,-0.6514,-0.525507,-0.813559,-0.811482,-0.763431,-0.623484,-0.63617,-0.435569,-0.745913,-0.737033,-0.681222,-0.671219,-0.67814,-0.775926,1.927434,5.092958,2.633036,1.853267,1.382935,-0.940217,-0.712367,0.607849,0.556924,0.371349
2.711032,-0.024115,330.696737,0.656677,0.817066,0.465962,27.660977,0.440178,3.863301,2.464625,-31.359121,2.360548,451.55295,0.388162,1.067189,0.359238,2.71217,0.214408,1.873572,0.186015,53.581678,-0.208201,377.141974,-0.005611,1.069763,0.548312,1.920446,0.163743,1.431657,-0.239184,377.031042,-0.001693,1.097583,0.729047,1.620588,0.145214,1.270176,-0.225184,377.079742,-0.002977,1.129638,0.839396,1.651099,0.15593,1.365135,0.393693,0.258134,0.472792,0.419828,0.415689,0.666894,0.576345,0.789363,0.537261,0.544539,0.596837,0.633351,0.615209,0.535054,-0.651417,-0.525531,-0.813578,-0.811503,-0.763451,-0.623493,-0.636181,-0.435572,-0.745927,-0.737047,-0.681233,-0.67123,-0.67815,-0.775941,1.927473,5.092927,2.633085,1.853304,1.382961,-0.940215,-0.712387,0.607854,0.55693,0.371352
2.711032,-0.024116,330.696727,0.656677,0.817066,0.465962,27.660977,0.440178,3.863301,2.464625,-31.359128,2.360548,451.552967,0.388162,1.067189,0.359237,2.71217,0.214408,1.873572,0.186015,53.581691,-0.208201,377.141973,-0.005611,1.069763,0.548312,1.920447,0.163743,1.431657,-0.239184,377.031042,-0.001693,1.097583,0.729046,1.620588,0.145214,1.270176,-0.225184,377.079742,-0.002977,1.129638,0.839396,1.651099,0.15593,1.365135,0.393695,0.258136,0.472794,0.419831,0.415691,0.666896,0.576348,0.789365,0.537264,0.544541,0.59684,0.633354,0.615211,0.535057,-0.651414,-0.525526,-0.813574,-0.811498,-0.763446,-0.62349,-0.636178,-0.435571,-0.745924,-0.737043,-0.681231,-0.671227,-0.678148,-0.775937,1.927463,5.092935,2.633072,1.853294,1.382954,-0.940215,-0.712383,0.607853,0.556929,0.371351
2.711032,-0.024116,330.696707,0.656677,0.817066,0.465961,27.660978,0.440178,3.863301,2.464625,-31.359142,2.360549,451.553001,0.388162,1.067189,0.359236,2.712171,0.214408,1.873572,0.186015,53.581715,-0.208201,377.141973,-0.005611,1.069763,0.548311,1.920447,0.163743,1.431657,-0.239184,377.031042,-0.001693,1.097583,0.729046,1.620589,0.145214,1.270176,-0.225184,377.079741,-0.002977,1.129638,0.839395,1.6511,0.15593,1.365135,0.393691,0.258131,0.47279,0.419826,0.415687,0.666892,0.576343,0.789362,0.537259,0.544537,0.596835,0.63335,0.615207,0.535052,-0.651422,-0.525538,-0.813583,-0.811509,-0.763456,-0.623495,-0.636184,-0.435573,-0.745931,-0.73705,-0.681236,-0.671232,-0.678153,-0.775944,1.927482,5.09292,2.633096,1.853311,1.382966,-0.940214,-0.712393,0.607855,0.556932,0.371353
2.711032,-0.024117,330.696698,0.656677,0.817066,0.46596,27.660979,0.440178,3.863301,2.464625,-31.359149,2.36055,451.553018,0.388162,1.067189,0.359235,2.712171,0.214408,1.873572,0.186015,53.581728,-0.208201,377.141972,-0.005611,1.069763,0.54831,1.920447,0.163743,1.431657,-0.239184,377.031041,-0.001693,1.097583,0.729045,1.620589,0.145214,1.270176,-0.225184,377.079741,-0.002977,1.129638,0.839395,1.6511,0.15593,1.365135,0.393681,0.258118,0.472777,0.419814,0.415675,0.666881,0.57633,0.789353,0.537244,0.544522,0.596823,0.633338,0.615195,0.535037,-0.651445,-0.52557,-0.813608,-0.811538,-0.763483,-0.623506,-0.636197,-0.435577,-0.74595,-0.737069,-0.681251,-0.671246,-0.678167,-0.775964,1.927534,5.092877,2.633162,1.853361,1.383001,-0.940212,-0.712418,0.607861,0.556939,0.371356
2.711032,-0.024117,330.696697,0.656677,0.817066,0.46596,27.660979,0.440178,3.863301,2.464625,-31.35915,2.36055,451.553019,0.388162,1.067189,0.359235,2.712171,0.214408,1.873572,0.186015,53.581728,-0.208201,377.141972,-0.005611,1.069763,0.54831,1.920447,0.163743,1.431657,-0.239184,377.031041,-0.001693,1.097583,0.729045,1.620589,0.145214,1.270176,-0.225184,377.079741,-0.002977,1.129638,0.839395,1.6511,0.15593,1.365135,0.39369,0.258129,0.472788,0.419824,0.415685,0.66689,0.576341,0.789361,0.537256,0.544534,0.596833,0.633348,0.615205,0.53505,-0.651426,-0.525544,-0.813587,-0.811514,-0.763461,-0.623497,-0.636186,-0.435574,-0.745934,-0.737053,-0.681239,-0.671234,-0.678155,-0.775947,1.927491,5.092913,2.633107,1.853319,1.382972,-0.940214,-0.712397,0.607856,0.556933,0.371353
2.711032,-0.024117,330.696697,0.656677,0.817066,0.46596,27.660979,0.440178,3.863301,2.464625,-31.35915,2.36055,451.55302,0.388162,1.067189,0.359235,2.712171,0.214408,1.873572,0.186015,53.581729,-0.208201,377.141972,-0.005611,1.069763,0.54831,1.920447,0.163743,1.431657,-0.239184,377.031041,-0.001693,1.097583,0.729045,1.620589,0.145214,1.270176,-0.225184,377.079741,-0.002977,1.129638,0.839395,1.6511,0.15593,1.365135,0.393687,0.258126,0.472785,0.419822,0.415682,0.666888,0.576339,0.789359,0.537253,0.544531,0.596831,0.633345,0.615202,0.535047,-0.651431,-0.525551,-0.813593,-0.81152,-0.763467,-0.623499,-0.636189,-0.435574,-0.745938,-0.737057,-0.681242,-0.671237,-0.678158,-0.775951,1.927502,5.092904,2.633121,1.85333,1.382979,-0.940213,-0.712403,0.607858,0.556934,0.371354
2.711032,-0.024117,330.696695,0.656677,0.817066,0.46596,27.660979,0.440178,3.863301,2.464625,-31.359151,2.36055,451.553022,0.388162,1.067189,0.359235,2.712171,0.214408,1.873572,0.186015,53.58173,-0.208201,377.141972,-0.005611,1.069763,0.54831,1.920447,0.163743,1.431657,-0.239184,377.031041,-0.001693,1.097583,0.729045,1.620589,0.145214,1.270176,-0.225184,377.079741,-0.002977,1.129638,0.839395,1.6511,0.15593,1.365135,0.393686,0.258125,0.472784,0.41982,0.415681,0.666887,0.576337,0.789358,0.537252,0.54453,0.596829,0.633344,0.615201,0.535045,-0.651434,-0.525554,-0.813595,-0.811523,-0.76347,-0.6235,-0.63619,-0.435575,-0.74594,-0.737059,-0.681243,-0.671239,-0.67816,-0.775954,1.927507,5.092899,2.633128,1.853335,1.382983,-0.940213,-0.712405,0.607858,0.556935,0.371354
2.711032,-0.024117,330.696693,0.656677,0.817066,0.46596,27.660979,0.440178,3.863301,2.464625,-31.359153,2.36055,451.553026,0.388162,1.067189,0.359235,2.712171,0.214408,1.873572,0.186015,53.581733,-0.208201,377.141972,-0.005611,1.069763,0.54831,1.920448,0.163743,1.431657,-0.239184,377.031041,-0.001693,1.097583,0.729045,1.620589,0.145214,1.270176,-0.225184,377.079741,-0.002977,1.129638,0.839395,1.6511,0.15593,1.365135,0.393684,0.258122,0.472781,0.419818,0.415679,0.666885,0.576334,0.789356,0.537249,0.544527,0.596827,0.633342,0.615198,0.535042,-0.651438,-0.525561,-0.813601,-0.811529,-0.763475,-0.623503,-0.636193,-0.435576,-0.745944,-0.737063,-0.681246,-0.671242,-0.678163,-0.775958,1.927518,5.09289,2.633142,1.853346,1.382991,-0.940212,-0.712411,0.607859,0.556937,0.371355
2.711032,-0.024117,330.696688,0.656677,0.817066,0.46596,27.660979,0.440178,3.863301,2.464625,-31.359156,2.36055,451.553035,0.388162,1.067189,0.359235,2.712172,0.214408,1.873572,0.186015,53.58174,-0.208201,377.141972,-0.005611,1.069763,0.54831,1.920448,0.163743,1.431657,-0.239184,377.031041,-0.001693,1.097583,0.729045,1.620589,0.145214,1.270176,-0.225184,377.079741,-0.002977,1.129638,0.839395,1.6511,0.15593,1.365135,0.393686,0.258125,0.472784,0.41982,0.415681,0.666887,0.576337,0.789358,0.537252,0.54453,0.596829,0.633344,0.615201,0.535045,-0.651434,-0.525555,-0.813595,-0.811523,-0.76347,-0.623501,-0.63619,-0.435575,-0.74594,-0.737059,-0.681243,-0.671239,-0.67816,-0.775954,1.927508,5.092899,2.633128,1.853335,1.382983,-0.940213,-0.712406,0.607858,0.556935,0.371354
2.711032,-0.024117,330.696678,0.656677,0.817066,0.46596,27.660979,0.440178,3.863301,2.464625,-31.359163,2.36055,451.553052,0.388162,1.067189,0.359234,2.712172,0.214408,1.873572,0.186015,53.581752,-0.208201,377.141972,-0.005611,1.069763,0.54831,1.920448,0.163743,1.431657,-0.239184,377.031041,-0.001693,1.097583,0.729045,1.620589,0.145214,1.270176,-0.225184,377.079741,-0.002977,1.129638,0.839394,1.6511,0.15593,1.365135,0.393684,0.258122,0.472781,0.419818,0.415679,0.666885,0.576335,0.789356,0.537249,0.544527,0.596827,0.633342,0.615199,0.535042,-0.651439,-0.525562,-0.813601,-0.81153,-0.763476,-0.623503,-0.636194,-0.435576,-0.745945,-0.737063,-0.681247,-0.671242,-0.678163,-0.775958,1.927519,5.09289,2.633143,1.853346,1.382991,-0.940212,-0.712412,0.60786,0.556937,0.371355
2.711032,-0.024118,330.696658,0.656677,0.817066,0.465959,27.66098,0.440178,3.863301,2.464625,-31.359178,2.360551,451.553086,0.388162,1.067189,0.359233,2.712173,0.214408,1.873572,0.186014,53.581777,-0.208201,377.141971,-0.005611,1.069763,0.548309,1.920449,0.163743,1.431657,-0.239184,377.03104,-0.001693,1.097583,0.729044,1.62059,0.145214,1.270176,-0.225184,377.07974,-0.002977,1.129638,0.839394,1.6511,0.15593,1.365135,0.393673,0.258107,0.472767,0.419804,0.415666,0.666873,0.57632,0.789347,0.537233,0.544511,0.596813,0.633329,0.615185,0.535026,-0.651465,-0.525598,-0.813629,-0.811562,-0.763506,-0.623516,-0.636209,-0.435581,-0.745966,-0.737084,-0.681263,-0.671257,-0.678178,-0.77598,1.927576,5.092844,2.633215,1.8534,1.383029,-0.940209,-0.71244,0.607866,0.556945,0.371359
2.711032,-0.024118,330.696656,0.656677,0.817066,0.465959,27.66098,0.440178,3.863301,2.464625,-31.359179,2.360551,451.553091,0.388162,1.067189,0.359233,2.712173,0.214408,1.873572,0.186014,53.58178,-0.208201,377.141971,-0.005611,1.069763,0.548309,1.920449,0.163743,1.431657,-0.239184,377.03104,-0.001693,1.097583,0.729044,1.62059,0.145214,1.270176,-0.225184,377.07974,-0.002977,1.129638,0.839394,1.651101,0.15593,1.365135,0.39368,0.258116,0.472776,0.419812,0.415674,0.66688,0.576329,0.789353,0.537243,0.544521,0.596822,0.633337,0.615194,0.535036,-0.65145,-0.525577,-0.813612,-0.811543,-0.763488,-0.623508,-0.6362,-0.435578,-0.745953,-0.737071,-0.681253,-0.671248,-0.678169,-0.775966,1.927541,5.092872,2.63317,1.853366,1.383005,-0.94021,-0.712424,0.607863,0.55694,0.371357
2.711032,-0.024118,330.696651,0.656677,0.817066,0.465958,27.66098,0.440178,3.863301,2.464625,-31.359183,2.360552,451.553099,0.388162,1.067189,0.359233,2.712173,0.214408,1.873572,0.186014,53.581786,-0.208201,377.141971,-0.005611,1.069763,0.548308,1.920449,0.163743,1.431657,-0.239184,377.03104,-0.001693,1.097583,0.729044,1.62059,0.145214,1.270176,-0.225184,377.07974,-0.002977,1.129638,0.839394,1.651101,0.15593,1.365135,0.393677,0.258112,0.472772,0.419809,0.41567,0.666877,0.576325,0.78935,0.537239,0.544517,0.596818,0.633333,0.61519,0.535032,-0.651457,-0.525587,-0.81362,-0.811552,-0.763496,-0.623512,-0.636204,-0.435579,-0.745959,-0.737077,-0.681258,-0.671252,-0.678173,-0.775973,1.927557,5.092859,2.633191,1.853381,1.383016,-0.94021,-0.712432,0.607864,0.556943,0.371358
2.711032,-0.024118,330.696641,0.656677,0.817066,0.465958,27.660981,0.440178,3.863301,2.464625,-31.35919,2.360552,451.553116,0.388162,1.067189,0.359232,2.712174,0.214408,1.873572,0.186014,53.581798,-0.208201,377.141971,-0.005611,1.069763,0.548308,1.920449,0.163743,1.431657,-0.239184,377.03104,-0.001693,1.097583,0.729043,1.62059,0.145214,1.270176,-0.225184,377.07974,-0.002977,1.129638,0.839393,1.651101,0.15593,1.365135,0.393674,0.258108,0.472769,0.419806,0.415667,0.666874,0.576322,0.789348,0.537235,0.544513,0.596815,0.633331,0.615187,0.535028,-0.651463,-0.525595,-0.813626,-0.811559,-0.763503,-0.623515,-0.636207,-0.43558,-0.745964,-0.737081,-0.681261,-0.671255,-0.678177,-0.775978,1.92757,5.092849,2.633207,1.853393,1.383024,-0.940209,-0.712438,0.607866,0.556944,0.371359
2.711032,-0.024119,330.696621,0.656677,0.817066,0.465957,27.660981,0.440178,3.863301,2.464625,-31.359204,2.360553,451.553151,0.388162,1.067189,0.359231,2.712175,0.214408,1.873572,0.186014,53.581823,-0.208201,377.14197,-0.005611,1.069763,0.548307,1.92045,0.163743,1.431657,-0.239184,377.031039,-0.001693,1.097583,0.729043,1.620591,0.145214,1.270176,-0.225184,377.07974,-0.002977,1.129638,0.839393,1.651101,0.15593,1.365135,0.393666,0.258098,0.472759,0.419796,0.415658,0.666866,0.576312,0.789341,0.537224,0.544502,0.596805,0.633322,0.615178,0.535017,-0.651481,-0.525621,-0.813646,-0.811582,-0.763524,-0.623524,-0.636218,-0.435584,-0.745979,-0.737096,-0.681273,-0.671266,-0.678188,-0.775993,1.927611,5.092816,2.633258,1.853432,1.383051,-0.940207,-0.712459,0.60787,0.55695,0.371362
2.711032,-0.024119,330.696611,0.656677,0.817066,0.465957,27.660982,0.440178,3.863301,2.464625,-31.359211,2.360553,451.553168,0.388162,1.067189,0.35923,2.712175,0.214408,1.873572,0.186014,53.581835,-0.208201,377.14197,-0.005611,1.069763,0.548307,1.92045,0.163743,1.431657,-0.239184,377.031039,-0.001693,1.097583,0.729042,1.620591,0.145214,1.270176,-0.225184,377.07974,-0.002977,1.129638,0.839393,1.651101,0.15593,1.365135,0.393669,0.258101,0.472762,0.419799,0.415661,0.666869,0.576315,0.789343,0.537228,0.544506,0.596808,0.633325,0.615181,0.535021,-0.651476,-0.525614,-0.81364,-0.811575,-0.763518,-0.623521,-0.636215,-0.435583,-0.745974,-0.737092,-0.681269,-0.671263,-0.678184,-0.775988,1.927599,5.092826,2.633243,1.85342,1.383043,-0.940207,-0.712453,0.607869,0.556949,0.371361
2.711032,-0.024119,330.696591,0.656677,0.817066,0.465956,27.660983,0.440178,3.863301,2.464625,-31.359226,2.360554,451.553202,0.388162,1.067189,0.359229,2.712176,0.214408,1.873572,0.186014,53.58186,-0.208201,377.141969,-0.005611,1.069763,0.548306,1.920451,0.163743,1.431657,-0.239184,377.031038,-0.001693,1.097583,0.729041,1.620591,0.145214,1.270176,-0.225184,377.079739,-0.002977,1.129638,0.839392,1.651102,0.15593,1.365135,0.393665,0.258096,0.472758,0.419795,0.415657,0.666865,0.576311,0.789341,0.537223,0.544501,0.596804,0.633321,0.615177,0.535016,-0.651485,-0.525626,-0.813649,-0.811586,-0.763528,-0.623526,-0.63622,-0.435584,-0.745981,-0.737098,-0.681275,-0.671268,-0.678189,-0.775995,1.927617,5.092811,2.633266,1.853437,1.383055,-0.940206,-0.712463,0.607872,0.556951,0.371363
2.711032,-0.02412,330.696589,0.656677,0.817066,0.465956,27.660983,0.440178,3.863301,2.464625,-31.359227,2.360554,451.553206,0.388162,1.067189,0.359229,2.712176,0.214408,1.873572,0.186014,53.581863,-0.208201,377.141969,-0.005611,1.069763,0.548306,1.920451,0.163743,1.431657,-0.239184,377.031038,-0.001693,1.097583,0.729041,1.620591,0.145214,1.270176,-0.225184,377.079739,-0.002977,1.129638,0.839392,1.651102,0.15593,1.365135,0.393656,0.258084,0.472747,0.419784,0.415646,0.666856,0.576299,0.789333,0.53721,0.544488,0.596792,0.63331,0.615166,0.535003,-0.651505,-0.525654,-0.813671,-0.811611,-0.763552,-0.623536,-0.636232,-0.435588,-0.745998,-0.737114,-0.681288,-0.67128,-0.678202,-0.776013,1.927663,5.092774,2.633325,1.853482,1.383086,-0.940204,-0.712485,0.607877,0.556958,0.371365
2.711032,-0.02412,330.696589,0.656677,0.817066,0.465956,27.660983,0.440178,3.863301,2.464625,-31.359228,2.360554,451.553207,0.388162,1.067189,0.359229,2.712176,0.214408,1.873572,0.186014,53.581863,-0.208201,377.141969,-0.005611,1.069763,0.548306,1.920451,0.163743,1.431657,-0.239184,377.031038,-0.001693,1.097583,0.729041,1.620591,0.145214,1.270176,-0.225184,377.079739,-0.002977,1.129638,0.839392,1.651102,0.15593,1.365135,0.393665,0.258096,0.472758,0.419795,0.415657,0.666865,0.576311,0.78934,0.537223,0.544501,0.596803,0.633321,0.615177,0.535016,-0.651485,-0.525627,-0.813649,-0.811586,-0.763528,-0.623526,-0.63622,-0.435585,-0.745981,-0.737098,-0.681275,-0.671268,-0.67819,-0.775996,1.927618,5.092811,2.633267,1.853438,1.383055,-0.940206,-0.712464,0.607872,0.556952,0.371363
2.711032,-0.02412,330.696588,0.656677,0.817066,0.465956,27.660983,0.440178,3.863301,2.464625,-31.359228,2.360554,451.553207,0.388162,1.067189,0.359229,2.712176,0.214408,1.873572,0.186014,53.581863,-0.208201,377.141969,-0.005611,1.069763,0.548306,1.920451,0.163743,1.431657,-0.239184,377.031038,-0.001693,1.097583,0.729041,1.620591,0.145214,1.270176,-0.225184,377.079739,-0.002977,1.129638,0.839392,1.651102,0.15593,1.365135,0.393663,0.258093,0.472755,0.419792,0.415654,0.666863,0.576308,0.789339,0.53722,0.544498,0.596801,0.633318,0.615174,0.535013,-0.65149,-0.525633,-0.813655,-0.811592,-0.763534,-0.623528,-0.636223,-0.435585,-0.745985,-0.737102,-0.681278,-0.671271,-0.678192,-0.776,1.927629,5.092802,2.633281,1.853448,1.383062,-0.940205,-0.712469,0.607873,0.556953,0.371363
2.711032,-0.02412,330.696588,0.656677,0.817066,0.465956,27.660983,0.440178,3.863301,2.464625,-31.359228,2.360554,451.553207,0.388162,1.067189,0.359229,2.712176,0.214408,1.873572,0.186014,53.581863,-0.208201,377.141969,-0.005611,1.069763,0.548306,1.920451,0.163743,1.431657,-0.239184,377.031038,-0.001693,1.097583,0.729041,1.620591,0.145214,1.270176,-0.225184,377.079739,-0.002977,1.129638,0.839392,1.651102,0.15593,1.365135,0.393662,0.258092,0.472754,0.419791,0.415653,0.666862,0.576307,0.789338,0.537218,0.544497,0.5968,0.633317,0.615173,0.535011,-0.651492,-0.525636,-0.813657,-0.811595,-0.763536,-0.623529,-0.636224,-0.435586,-0.745987,-0.737104,-0.681279,-0.671272,-0.678194,-0.776002,1.927633,5.092798,2.633287,1.853452,1.383066,-0.940205,-0.712471,0.607873,0.556954,0.371364
2.711032,-0.02412,330.696587,0.656677,0.817066,0.465956,27.660983,0.440178,3.863301,2.464625,-31.359228,2.360554,451.553208,0.388162,1.067189,0.359229,2.712176,0.214408,1.873572,0.186014,53.581864,-0.208201,377.141969,-0.005611,1.069763,0.548306,1.920451,0.163743,1.431657,-0.239184,377.031038,-0.001693,1.097583,0.729041,1.620591,0.145214,1.270176,-0.225184,377.079739,-0.002977,1.129638,0.839392,1.651102,0.15593,1.365135,0.39366,0.25809,0.472752,0.419789,0.415651,0.66686,0.576304,0.789336,0.537216,0.544494,0.596797,0.633315,0.615171,0.535009,-0.651496,-0.525642,-0.813661,-0.8116,-0.763541,-0.623531,-0.636227,-0.435587,-0.745991,-0.737107,-0.681282,-0.671274,-0.678196,-0.776005,1.927643,5.09279,2.633299,1.853462,1.383072,-0.940205,-0.712476,0.607874,0.556955,0.371364
2.711032,-0.02412,330.696586,0.656677,0.817066,0.465956,27.660983,0.440178,3.863301,2.464625,-31.359229,2.360554,451.553211,0.388162,1.067189,0.359229,2.712176,0.214408,1.873572,0.186014,53.581866,-0.208201,377.141969,-0.005611,1.069763,0.548306,1.920451,0.163743,1.431657,-0.239184,377.031038,-0.001693,1.097583,0.729041,1.620591,0.145214,1.270176,-0.225184,377.079739,-0.002977,1.129638,0.839392,1.651102,0.15593,1.365135,0.393663,0.258094,0.472756,0.419793,0.415655,0.666863,0.576308,0.789339,0.53722,0.544499,0.596801,0.633319,0.615175,0.535013,-0.651489,-0.525632,-0.813654,-0.811591,-0.763533,-0.623528,-0.636223,-0.435585,-0.745985,-0.737101,-0.681277,-0.67127,-0.678192,-0.775999,1.927627,5.092804,2.633278,1.853446,1.383061,-0.940205,-0.712468,0.607873,0.556953,0.371363
2.711032,-0.02412,330.696584,0.656677,0.817066,0.465956,27.660983,0.440178,3.863301,2.464625,-31.359231,2.360555,451.553215,0.388162,1.067189,0.359229,2.712176,0.214408,1.873572,0.186014,53.581869,-0.208201,377.141969,-0.005611,1.069763,0.548305,1.920451,0.163743,1.431657,-0.239184,377.031038,-0.001693,1.097583,0.729041,1.620591,0.145214,1.270176,-0.225184,377.079739,-0.002977,1.129638,0.839392,1.651102,0.15593,1.365135,0.393663,0.258093,0.472755,0.419792,0.415654,0.666863,0.576308,0.789339,0.537219,0.544498,0.596801,0.633318,0.615174,0.535013,-0.65149,-0.525634,-0.813655,-0.811593,-0.763534,-0.623528,-0.636223,-0.435586,-0.745986,-0.737102,-0.681278,-0.671271,-0.678193,-0.776,1.92763,5.092801,2.633282,1.853448,1.383063,-0.940205,-0.71247,0.607873,0.556953,0.371363
2.711032,-0.02412,330.696579,0.656677,0.817066,0.465955,27.660983,0.440178,3.863301,2.464625,-31.359235,2.360555,451.553223,0.388162,1.067189,0.359228,2.712176,0.214408,1.873572,0.186014,53.581875,-0.208201,377.141969,-0.005611,1.069763,0.548305,1.920451,0.163743,1.431657,-0.239184,377.031038,-0.001693,1.097583,0.729041,1.620592,0.145214,1.270176,-0.225184,377.079739,-0.002977,1.129638,0.839392,1.651102,0.15593,1.365135,0.393655,0.258082,0.472745,0.419782,0.415644,0.666854,0.576297,0.789332,0.537208,0.544486,0.59679,0.633309,0.615164,0.535001,-0.651508,-0.525659,-0.813675,-0.811616,-0.763556,-0.623538,-0.636234,-0.435589,-0.746001,-0.737117,-0.68129,-0.671282,-0.678204,-0.776016,1.927671,5.092768,2.633334,1.853488,1.383091,-0.940203,-0.71249,0.607878,0.556959,0.371366
2.711032,-0.02412,330.696578,0.656677,0.817066,0.465955,27.660983,0.440178,3.863301,2.464625,-31.359235,2.360555,451.553224,0.388162,1.067189,0.359228,2.712177,0.214408,1.873572,0.186014,53.581876,-0.208201,377.141969,-0.005611,1.069763,0.548305,1.920451,0.163743,1.431657,-0.239184,377.031038,-0.001693,1.097583,0.729041,1.620592,0.145214,1.270176,-0.225184,377.079739,-0.002977,1.129638,0.839392,1.651102,0.15593,1.365135,0.393662,0.258093,0.472755,0.419792,0.415654,0.666862,0.576307,0.789338,0.537219,0.544497,0.5968,0.633318,0.615174,0.535012,-0.651491,-0.525635,-0.813656,-0.811594,-0.763535,-0.623529,-0.636224,-0.435586,-0.745986,-0.737103,-0.681279,-0.671271,-0.678193,-0.776001,1.927631,5.0928,2.633284,1.85345,1.383064,-0.940205,-0.712471,0.607873,0.556953,0.371364
2.711032,-0.02412,330.696577,0.656677,0.817066,0.465955,27.660983,0.440178,3.863301,2.464625,-31.359236,2.360555,451.553227,0.388162,1.067189,0.359228,2.712177,0.214408,1.873572,0.186014,53.581877,-0.208201,377.141969,-0.005611,1.069763,0.548305,1.920451,0.163743,1.431657,-0.239184,377.031038,-0.001693,1.097583,0.729041,1.620592,0.145214,1.270176,-0.225184,377.079739,-0.002977,1.129638,0.839392,1.651102,0.15593,1.365135,0.39366,0.258089,0.472752,0.419789,0.415651,0.66686,0.576304,0.789336,0.537216,0.544494,0.596797,0.633315,0.615171,0.535009,-0.651497,-0.525643,-0.813662,-0.811601,-0.763542,-0.623532,-0.636227,-0.435587,-0.745991,-0.737107,-0.681282,-0.671274,-0.678196,-0.776006,1.927644,5.09279,2.633299,1.853462,1.383072,-0.940204,-0.712477,0.607875,0.556955,0.371364
2.711032,-0.02412,330.696574,0.656677,0.817066,0.465955,27.660983,0.440178,3.863301,2.464625,-31.359238,2.360555,451.553231,0.388162,1.067189,0.359228,2.712177,0.214408,1.873572,0.186014,53.58188,-0.208201,377.141969,-0.005611,1.069763,0.548305,1.920451,0.163743,1.431657,-0.239184,377.031038,-0.001693,1.097583,0.729041,1.620592,0.145214,1.270176,-0.225184,377.079739,-0.002977,1.129638,0.839391,1.651102,0.15593,1.365135,0.393659,0.258088,0.472751,0.419788,0.41565,0.666859,0.576303,0.789336,0.537214,0.544493,0.596796,0.633314,0.61517,0.535008,-0.651499,-0.525645,-0.813664,-0.811603,-0.763544,-0.623533,-0.636228,-0.435587,-0.745993,-0.737109,-0.681283,-0.671276,-0.678198,-0.776007,1.927648,5.092787,2.633305,1.853466,1.383075,-0.940204,-0.712479,0.607875,0.556956,0.371365
